df_hash,22ZHK4.PQKCV4
device,HZ2X61
project_hash,29R7
project_name,istanbul_aydin_university
person_hash,29R7.1AT4
person_label,v132
date_time_start,2026-04-07_18-21-14.430000_+03
date_time_start_unix,1775568074.43
date_time_end,2026-04-07_18-29-30.496000_+03
length_difference_noticed,no

time,acc_mag
240.491,0.974
240.521,0.998
240.551,1.000
240.581,1.015
240.611,0.991
240.641,0.990
240.671,0.977
240.701,0.973
240.731,0.978
240.761,0.986
240.791,0.991
240.821,0.964
240.851,0.968
240.881,0.971
240.911,0.971
240.941,0.979
240.971,0.964
241.001,0.970
241.031,0.945
241.061,0.955
241.091,0.985
241.121,0.980
241.151,0.970
241.181,0.975
241.211,0.988
241.241,0.998
241.271,0.998
241.301,0.961
241.331,0.971
241.361,1.008
241.391,1.010
241.421,1.005
241.451,1.005
241.481,1.012
241.511,1.009
241.541,1.020
241.571,0.981
241.601,0.955
241.631,1.000
241.661,0.996
241.691,0.978
241.721,0.968
241.751,0.974
241.781,0.978
241.811,0.972
241.841,0.983
241.871,0.982
241.901,0.977
241.931,0.998
241.961,0.983
241.991,0.992
242.021,0.993
242.051,0.999
242.081,0.997
242.111,0.979
242.141,0.994
242.171,1.001
242.201,1.011
242.231,1.002
242.261,0.992
242.291,0.981
242.321,0.994
242.351,1.018
242.381,1.018
242.411,0.979
242.441,0.976
242.471,0.947
242.501,0.959
242.531,0.985
242.561,0.981
242.591,0.988
242.621,0.982
242.651,0.979
242.681,0.990
242.711,0.982
242.741,0.975
242.771,0.984
242.801,0.985
242.831,0.985
242.861,0.983
242.891,0.972
242.921,0.971
242.951,0.973
242.981,0.970
243.011,0.891
243.041,0.867
243.071,0.907
243.101,0.997
243.131,1.033
243.161,1.089
243.191,1.060
243.221,1.039
243.251,1.042
243.281,1.008
243.311,1.049
243.341,1.008
243.371,0.986
243.401,0.992
243.431,0.970
243.461,0.916
243.491,0.961
243.521,0.958
243.551,0.952
243.581,0.931
243.611,0.951
243.641,0.988
243.671,0.973
243.701,0.978
243.731,0.966
243.761,0.943
243.791,0.928
243.821,0.895
243.851,0.918
243.881,0.945
243.911,0.955
243.941,0.987
243.971,1.021
244.001,1.018
244.031,1.007
244.061,1.008
244.091,0.989
244.121,0.986
244.151,0.979
244.181,0.951
244.211,0.929
244.241,0.947
244.271,0.955
244.301,0.964
244.331,0.979
244.361,0.972
244.391,0.964
244.421,0.958
244.451,0.953
244.481,0.943
244.511,0.940
244.541,0.954
244.571,0.966
244.601,0.974
244.631,0.958
244.661,0.947
244.691,0.964
244.721,0.966
244.751,0.967
244.781,0.964
244.811,0.922
244.841,0.939
244.871,0.960
244.901,0.977
244.931,0.971
244.961,1.038
244.991,1.057
245.021,1.038
245.051,0.986
245.081,0.963
245.111,0.993
245.141,0.932
245.171,0.896
245.201,0.929
245.231,1.031
245.261,0.978
245.291,0.976
245.321,0.988
245.351,0.956
245.381,0.951
245.411,0.926
245.441,0.988
245.471,0.969
245.501,0.950
245.531,0.959
245.561,0.964
245.591,0.990
245.621,1.000
245.651,0.942
245.681,0.956
245.711,0.986
245.741,0.991
245.771,1.012
245.801,0.991
245.831,0.978
245.861,0.960
245.891,1.005
245.921,1.032
245.951,1.077
245.981,0.991
246.011,0.974
246.041,1.010
246.071,0.989
246.101,1.024
246.131,1.000
246.161,1.003
246.191,0.997
246.221,0.996
246.251,1.002
246.281,1.020
246.311,1.005
246.341,1.112
246.371,1.173
246.401,1.076
246.431,0.953
246.461,0.870
246.491,1.004
246.521,0.930
246.551,0.881
246.581,1.034
246.611,1.092
246.641,1.011
246.671,0.918
246.701,0.874
246.731,0.953
246.761,1.042
246.791,0.953
246.821,0.844
246.851,1.012
246.881,1.086
246.911,0.965
246.941,0.943
246.971,0.997
247.001,1.036
247.031,0.951
247.061,0.959
247.091,1.030
247.121,0.992
247.151,0.986
247.181,1.020
247.211,1.008
247.241,0.968
247.271,1.002
247.301,1.015
247.331,1.000
247.361,0.951
247.391,0.930
247.421,0.923
247.451,0.939
247.481,0.949
247.511,0.921
247.541,0.956
247.571,0.991
247.601,1.020
247.631,1.075
247.661,1.081
247.691,1.030
247.721,0.962
247.751,1.004
247.781,1.003
247.811,1.015
247.841,1.031
247.871,1.016
247.901,0.987
247.931,0.987
247.961,1.004
247.991,1.012
248.021,1.009
248.051,1.008
248.081,0.985
248.111,1.007
248.141,0.989
248.171,1.000
248.201,0.986
248.231,1.004
248.261,0.988
248.291,0.997
248.321,0.991
248.351,1.001
248.381,0.989
248.411,0.992
248.441,0.997
248.471,1.003
248.501,0.994
248.531,1.009
248.561,0.999
248.591,1.000
248.621,0.993
248.651,0.989
248.681,0.976
248.711,0.989
248.741,1.010
248.771,1.009
248.801,0.997
248.831,0.986
248.861,0.999
248.891,0.992
248.921,0.997
248.951,1.000
248.981,0.997
249.011,0.997
249.041,1.003
249.071,0.993
249.101,0.988
249.131,0.995
249.161,0.989
249.191,1.007
249.221,1.007
249.251,1.001
249.281,0.992
249.311,1.001
249.341,1.002
249.371,0.997
249.401,0.990
249.431,0.995
249.461,1.004
249.491,1.003
249.521,0.992
249.551,0.991
249.581,0.992
249.611,0.990
249.641,0.995
249.671,0.985
249.701,0.998
249.731,1.008
249.761,1.001
249.791,0.993
249.821,0.989
249.851,0.992
249.881,1.000
249.911,0.984
249.941,0.988
249.971,1.000
250.001,0.993
250.031,1.004
250.061,0.995
250.091,0.999
250.121,0.985
250.151,1.002
250.181,1.003
250.211,0.998
250.241,0.982
250.271,1.000
250.301,1.002
250.331,1.001
250.361,1.001
250.391,1.004
250.421,0.989
250.451,0.992
250.481,0.994
250.511,0.997
250.541,0.996
250.571,0.997
250.601,0.995
250.631,0.997
250.661,0.991
250.691,0.989
250.721,0.995
250.751,1.002
250.781,1.000
250.811,1.001
250.841,0.981
250.871,0.993
250.901,1.002
250.931,0.995
250.961,0.994
250.991,1.001
251.021,0.997
251.051,0.997
251.081,0.989
251.111,0.995
251.141,0.997
251.171,0.998
251.201,0.993
251.231,0.994
251.261,0.993
251.291,0.995
251.321,0.997
251.351,0.999
251.381,0.996
251.411,0.997
251.441,0.997
251.471,0.997
251.501,0.995
251.531,0.993
251.561,0.992
251.591,0.994
251.621,0.997
251.651,0.999
251.681,0.988
251.711,0.991
251.741,1.003
251.771,0.997
251.801,1.003
251.831,1.005
251.861,1.000
251.891,0.999
251.921,0.989
251.951,0.990
251.981,0.995
252.011,0.994
252.041,0.997
252.071,0.994
252.101,0.988
252.131,0.994
252.161,0.999
252.191,0.998
252.221,1.000
252.251,0.991
252.281,0.997
252.311,1.001
252.341,1.003
252.371,0.998
252.401,0.993
252.431,0.985
252.461,1.000
252.491,1.001
252.521,1.000
252.551,1.005
252.581,0.999
252.611,0.994
252.641,0.991
252.671,1.000
252.701,0.999
252.731,0.992
252.761,0.997
252.791,0.999
252.821,1.020
252.851,1.061
252.881,1.003
252.911,0.981
252.941,0.964
252.971,0.936
253.001,0.964
253.031,1.026
253.061,1.007
253.091,0.989
253.121,0.967
253.151,1.012
253.181,0.996
253.211,1.003
253.241,0.993
253.271,1.018
253.301,1.030
253.331,0.984
253.361,0.985
253.391,1.000
253.421,0.999
253.451,0.977
253.481,1.001
253.511,1.007
253.541,0.997
253.571,0.988
253.601,0.991
253.631,0.989
253.661,0.999
253.691,0.990
253.721,1.013
253.751,1.005
253.781,0.993
253.811,0.996
253.841,1.009
253.871,0.999
253.901,0.996
253.931,0.994
253.961,1.009
253.991,1.004
254.021,0.999
254.051,0.993
254.081,0.992
254.111,0.989
254.141,1.004
254.171,0.983
254.201,1.006
254.231,1.019
254.261,0.983
254.291,1.001
254.321,0.984
254.351,1.009
254.381,1.005
254.411,0.993
254.441,0.994
254.471,1.001
254.501,0.994
254.531,0.982
254.561,1.021
254.591,1.006
254.621,1.016
254.651,0.998
254.681,0.998
254.711,0.999
254.741,0.997
254.771,1.008
254.801,1.018
254.831,0.997
254.861,1.001
254.891,0.999
254.921,0.984
254.951,1.009
254.981,1.008
255.011,0.988
255.041,0.982
255.071,0.986
255.101,0.999
255.131,0.993
255.161,0.997
255.191,1.002
255.221,0.997
255.251,0.989
255.281,0.998
255.311,1.004
255.341,1.000
255.371,0.995
255.401,0.993
255.431,1.005
255.461,1.000
255.491,0.988
255.521,0.998
255.551,0.994
255.581,0.991
255.611,0.996
255.641,0.993
255.671,1.000
255.701,1.004
255.731,0.993
255.761,0.994
255.791,0.995
255.821,0.997
255.851,1.003
255.881,0.995
255.911,0.987
255.941,1.000
255.971,1.013
256.001,1.003
256.031,1.000
256.061,1.005
256.091,1.002
256.121,0.987
256.151,0.989
256.181,0.996
256.211,1.007
256.241,1.002
256.271,0.991
256.301,0.990
256.331,0.996
256.361,1.000
256.391,0.992
256.421,0.994
256.451,0.996
256.481,0.998
256.511,0.999
256.541,0.998
256.571,0.993
256.601,1.000
256.631,1.003
256.661,0.997
256.691,1.008
256.721,1.084
256.751,1.212
256.781,1.073
256.811,0.968
256.841,0.954
256.871,0.976
256.901,0.937
256.931,0.966
256.961,0.919
256.991,0.952
257.021,0.937
257.051,1.018
257.081,1.026
257.111,0.982
257.141,0.971
257.171,1.014
257.201,0.970
257.231,0.864
257.261,1.001
257.291,0.940
257.321,0.955
257.351,0.946
257.381,1.023
257.411,1.024
257.441,0.983
257.471,0.964
257.501,1.000
257.531,0.954
257.561,1.050
257.591,1.009
257.621,1.045
257.651,1.001
257.681,1.016
257.711,1.013
257.741,0.995
257.771,0.979
257.801,0.986
257.831,0.982
257.861,1.003
257.891,0.981
257.921,0.969
257.951,1.002
257.981,1.016
258.011,0.972
258.041,1.000
258.071,1.018
258.101,1.001
258.131,1.003
258.161,1.022
258.191,1.025
258.221,0.969
258.251,0.988
258.281,0.983
258.311,0.980
258.341,0.972
258.371,0.999
258.401,1.011
258.431,0.988
258.461,0.970
258.491,0.980
258.521,0.991
258.551,0.978
258.581,0.992
258.611,0.987
258.641,0.982
258.671,0.982
258.701,1.003
258.731,1.003
258.761,0.996
258.791,1.012
258.821,1.013
258.851,1.003
258.881,1.008
258.911,0.989
258.941,1.002
258.971,0.979
259.001,0.977
259.031,1.007
259.061,1.007
259.091,0.989
259.121,0.995
259.151,1.009
259.181,0.993
259.211,0.981
259.241,0.991
259.271,0.988
259.301,1.004
259.331,1.004
259.361,0.994
259.391,1.000
259.421,0.990
259.451,0.981
259.481,0.989
259.511,1.001
259.541,0.999
259.571,0.997
259.601,0.977
259.631,0.991
259.661,0.987
259.691,0.990
259.721,1.008
259.751,1.005
259.781,0.994
259.811,1.013
259.841,0.995
259.871,0.979
259.901,0.983
259.931,0.995
259.961,0.992
259.991,0.995
260.021,0.995
260.051,1.002
260.081,0.994
260.111,0.991
260.141,0.992
260.171,1.000
260.201,0.998
260.231,0.988
260.261,0.997
260.291,1.001
260.321,1.000
260.351,1.013
260.381,0.974
260.411,0.987
260.441,0.996
260.471,0.986
260.501,0.979
260.531,1.009
260.561,1.017
260.591,0.979
260.621,0.933
260.651,0.983
260.681,1.007
260.711,0.945
260.741,0.965
260.771,0.975
260.801,0.995
260.831,0.975
260.861,0.971
260.891,0.981
260.921,0.994
260.951,0.991
260.981,0.997
261.011,0.974
261.041,0.971
261.071,0.976
261.101,0.986
261.131,1.012
261.161,0.995
261.191,1.001
261.221,1.004
261.251,1.003
261.281,1.010
261.311,0.991
261.341,0.990
261.371,0.984
261.401,0.995
261.431,0.996
261.461,1.014
261.491,1.023
261.521,1.047
261.551,0.981
261.581,0.978
261.611,0.963
261.641,0.976
261.671,0.981
261.701,0.996
261.731,1.011
261.761,1.006
261.791,1.017
261.821,0.995
261.851,0.980
261.881,1.018
261.911,0.989
261.941,0.988
261.971,1.007
262.001,1.006
262.031,0.995
262.061,1.009
262.091,1.028
262.121,1.010
262.151,0.973
262.181,0.952
262.211,0.971
262.241,0.990
262.271,1.019
262.301,1.001
262.331,1.012
262.361,1.000
262.391,0.984
262.421,0.974
262.451,1.035
262.481,1.021
262.511,1.013
262.541,0.990
262.571,0.992
262.601,1.008
262.631,1.002
262.661,0.986
262.691,1.028
262.721,0.996
262.751,1.017
262.781,1.007
262.811,0.975
262.841,0.986
262.871,1.002
262.901,1.006
262.931,1.004
262.961,1.006
262.991,1.005
263.021,0.998
263.051,1.008
263.081,1.003
263.111,0.974
263.141,1.020
263.171,0.990
263.201,1.003
263.231,1.009
263.261,1.011
263.291,1.015
263.321,1.008
263.351,0.999
263.381,0.999
263.411,1.001
263.441,1.000
263.471,1.000
263.501,0.998
263.531,1.019
263.561,1.022
263.591,1.014
263.621,1.000
263.651,1.003
263.681,0.995
263.711,0.998
263.741,0.998
263.771,1.013
263.801,1.013
263.831,1.010
263.861,1.001
263.891,0.994
263.921,0.999
263.951,1.002
263.981,1.016
264.011,1.008
264.041,1.020
264.071,1.005
264.101,0.999
264.131,0.982
264.161,1.019
264.191,1.004
264.221,1.003
264.251,1.007
264.281,1.001
264.311,1.005
264.341,1.012
264.371,1.037
264.401,0.999
264.431,1.009
264.461,1.006
264.491,0.997
264.521,0.999
264.551,1.001
264.581,1.009
264.611,0.993
264.641,0.987
264.671,0.972
264.701,1.000
264.731,0.995
264.761,1.015
264.791,1.009
264.821,1.019
264.851,1.032
264.881,1.013
264.911,0.990
264.941,0.991
264.971,1.007
265.001,1.017
265.031,1.008
265.061,1.024
265.091,1.048
265.121,1.052
265.151,1.039
265.181,1.056
265.211,1.080
265.241,1.083
265.271,1.057
265.301,1.089
265.331,1.074
265.361,1.037
265.391,1.003
265.421,1.020
265.451,1.033
265.481,1.007
265.511,0.947
265.541,0.958
265.571,0.985
265.601,0.963
265.631,0.928
265.661,0.902
265.691,0.969
265.721,0.972
265.751,1.000
265.781,1.027
265.811,0.879
265.841,0.870
265.871,1.004
265.901,1.068
265.931,1.063
265.961,1.053
265.991,1.108
266.021,1.139
266.051,1.059
266.081,1.031
266.111,0.973
266.141,0.852
266.171,0.876
266.201,0.948
266.231,0.892
266.261,0.889
266.291,0.887
266.321,0.928
266.351,0.897
266.381,0.943
266.411,0.966
266.441,0.949
266.471,0.980
266.501,1.107
266.531,1.028
266.561,0.925
266.591,0.855
266.621,0.913
266.651,0.964
266.681,1.203
266.711,1.147
266.741,1.041
266.771,1.066
266.801,1.106
266.831,1.050
266.861,0.972
266.891,0.951
266.921,0.958
266.951,0.983
266.981,0.993
267.011,0.854
267.041,0.883
267.071,0.840
267.101,0.922
267.131,1.034
267.161,1.100
267.191,1.158
267.221,1.211
267.251,1.114
267.281,1.164
267.311,1.022
267.341,0.919
267.371,0.944
267.401,0.944
267.431,0.899
267.461,0.912
267.491,0.935
267.521,0.970
267.551,0.986
267.581,0.971
267.611,0.958
267.641,1.052
267.671,1.153
267.701,1.169
267.731,1.118
267.761,1.050
267.791,0.892
267.821,0.844
267.851,0.880
267.881,0.951
267.911,1.097
267.941,1.170
267.971,1.036
268.001,0.909
268.031,0.904
268.061,0.925
268.091,1.023
268.121,1.087
268.151,1.059
268.181,1.030
268.211,1.040
268.241,1.035
268.271,0.993
268.301,1.004
268.331,1.045
268.361,1.011
268.391,0.978
268.421,0.970
268.451,1.008
268.481,1.010
268.511,0.986
268.541,0.968
268.571,1.005
268.601,0.994
268.631,1.007
268.661,1.032
268.691,1.024
268.721,1.035
268.751,1.060
268.781,1.026
268.811,1.008
268.841,1.012
268.871,1.004
268.901,1.024
268.931,1.030
268.961,1.005
268.991,1.038
269.021,1.003
269.051,1.009
269.081,1.008
269.111,1.037
269.141,1.059
269.171,1.039
269.201,1.015
269.231,1.003
269.261,1.011
269.291,0.993
269.321,1.000
269.351,1.035
269.381,1.034
269.411,1.002
269.441,1.001
269.471,1.037
269.501,1.029
269.531,1.007
269.561,0.997
269.591,1.017
269.621,1.020
269.651,0.992
269.681,0.995
269.711,1.002
269.741,1.021
269.771,1.034
269.801,1.050
269.831,1.085
269.861,1.105
269.891,1.063
269.921,1.035
269.951,0.987
269.981,0.987
270.011,0.986
270.041,0.986
270.071,1.000
270.101,1.005
270.131,1.005
270.161,1.005
270.191,1.006
270.221,0.987
270.251,0.984
270.281,1.008
270.311,1.019
270.341,1.011
270.371,0.995
270.401,0.996
270.431,1.009
270.461,1.019
270.491,1.021
270.521,0.981
270.551,0.996
270.581,1.021
270.611,1.021
270.641,1.001
270.671,1.001
270.701,1.034
270.731,0.987
270.761,1.027
270.791,1.009
270.821,1.029
270.851,1.038
270.881,1.083
270.911,1.031
270.941,0.982
270.971,0.984
271.001,0.988
271.031,0.998
271.061,1.007
271.091,1.003
271.121,1.001
271.151,0.987
271.181,0.986
271.211,1.002
271.241,0.959
271.271,0.988
271.301,0.970
271.331,0.994
271.361,1.003
271.391,1.009
271.421,1.006
271.451,0.983
271.481,0.996
271.511,1.018
271.541,1.022
271.571,1.030
271.601,1.005
271.631,0.998
271.661,0.996
271.691,0.974
271.721,0.993
271.751,1.014
271.781,1.008
271.811,0.998
271.841,1.019
271.871,1.014
271.901,0.993
271.931,0.982
271.961,0.983
271.991,1.030
272.021,1.042
272.051,1.016
272.081,1.013
272.111,1.032
272.141,1.013
272.171,1.000
272.201,1.021
272.231,1.021
272.261,1.026
272.291,1.033
272.321,1.035
272.351,1.042
272.381,1.020
272.411,1.010
272.441,1.019
272.471,1.025
272.501,1.014
272.531,1.029
272.561,1.015
272.591,1.016
272.621,1.010
272.651,1.008
272.681,1.021
272.711,1.024
272.741,1.021
272.771,1.022
272.801,1.031
272.831,1.018
272.861,1.024
272.891,1.023
272.921,1.029
272.951,1.005
272.981,1.030
273.011,1.013
273.041,1.024
273.071,1.036
273.101,1.018
273.131,1.023
273.161,1.021
273.191,1.002
273.221,1.019
273.251,1.021
273.281,1.030
273.311,1.024
273.341,1.023
273.371,1.023
273.401,1.052
273.431,1.021
273.461,1.016
273.491,1.017
273.521,1.016
273.551,1.026
273.581,1.038
273.611,1.036
273.641,1.028
273.671,1.024
273.701,1.025
273.731,1.021
273.761,1.027
273.791,1.007
273.821,1.011
273.851,1.008
273.881,1.018
273.911,1.017
273.941,1.013
273.971,0.998
274.001,1.010
274.031,1.013
274.061,1.016
274.091,1.011
274.121,1.009
274.151,1.021
274.181,1.018
274.211,1.025
274.241,1.038
274.271,1.049
274.301,1.029
274.331,1.019
274.361,1.021
274.391,1.025
274.421,1.025
274.451,1.017
274.481,1.017
274.511,1.018
274.541,1.021
274.571,1.031
274.601,1.024
274.631,1.020
274.661,1.025
274.691,1.022
274.721,1.013
274.751,1.019
274.781,1.027
274.811,1.024
274.841,1.022
274.871,1.020
274.901,1.025
274.931,1.021
274.961,1.022
274.991,1.017
275.021,1.020
275.051,1.019
275.081,1.024
275.111,1.020
275.141,1.027
275.171,1.023
275.201,1.019
275.231,1.020
275.261,1.022
275.291,1.022
275.321,1.030
275.351,1.030
275.381,1.023
275.411,1.017
275.441,1.023
275.471,1.026
275.501,1.021
275.531,1.022
275.561,1.013
275.591,1.018
275.621,1.021
275.651,1.015
275.681,1.012
275.711,1.005
275.741,1.020
275.771,1.026
275.801,1.024
275.831,1.026
275.861,1.027
275.891,1.029
275.921,1.025
275.951,1.015
275.981,1.020
276.011,1.025
276.041,1.027
276.071,1.023
276.101,1.020
276.131,1.016
276.161,1.022
276.191,1.025
276.221,1.023
276.251,1.019
276.281,1.013
276.311,1.022
276.341,1.035
276.371,1.026
276.401,1.020
276.431,1.027
276.461,1.021
276.491,1.021
276.521,1.022
276.551,1.024
276.581,1.025
276.611,1.023
276.641,1.023
276.671,1.016
276.701,1.015
276.731,1.026
276.761,1.021
276.791,1.030
276.821,1.022
276.851,1.021
276.881,1.040
276.911,1.025
276.941,1.026
276.971,1.036
277.001,1.027
277.031,1.029
277.061,1.024
277.091,1.031
277.121,1.035
277.151,1.028
277.181,1.040
277.211,1.044
277.241,1.044
277.271,1.057
277.301,1.065
277.331,1.062
277.361,1.039
277.391,1.038
277.421,1.032
277.451,1.028
277.481,1.005
277.511,0.995
277.541,0.994
277.571,0.995
277.601,1.007
277.631,0.960
277.661,0.966
277.691,1.011
277.721,1.052
277.751,1.024
277.781,1.198
277.811,1.325
277.841,1.081
277.871,0.916
277.901,0.813
277.931,0.902
277.961,0.936
277.991,0.924
278.021,0.887
278.051,0.899
278.081,0.979
278.111,1.036
278.141,1.085
278.171,1.062
278.201,0.985
278.231,0.943
278.261,0.996
278.291,1.064
278.321,0.928
278.351,0.876
278.381,0.957
278.411,0.870
278.441,0.917
278.471,1.080
278.501,0.972
278.531,1.033
278.561,1.102
278.591,1.074
278.621,1.021
278.651,1.040
278.681,1.022
278.711,1.017
278.741,1.009
278.771,0.979
278.801,0.939
278.831,0.973
278.861,0.984
278.891,0.974
278.921,0.954
278.951,0.969
278.981,1.031
279.011,1.031
279.041,1.003
279.071,1.027
279.101,1.062
279.131,1.102
279.161,1.010
279.191,1.002
279.221,1.009
279.251,1.033
279.281,1.017
279.311,1.046
279.341,1.040
279.371,1.011
279.401,0.996
279.431,0.994
279.461,0.993
279.491,1.000
279.521,1.011
279.551,1.054
279.581,1.094
279.611,1.021
279.641,1.053
279.671,1.040
279.701,1.025
279.731,1.023
279.761,1.012
279.791,0.993
279.821,0.974
279.851,0.960
279.881,0.979
279.911,0.988
279.941,0.989
279.971,0.972
280.001,0.987
280.031,1.011
280.061,1.025
280.091,1.032
280.121,1.042
280.151,1.041
280.181,1.027
280.211,1.019
280.241,1.004
280.271,1.004
280.301,0.987
280.331,1.001
280.361,1.003
280.391,1.016
280.421,1.019
280.451,1.024
280.481,1.019
280.511,1.015
280.541,1.005
280.571,1.003
280.601,1.013
280.631,1.022
280.661,1.011
280.691,1.018
280.721,1.018
280.751,1.011
280.781,1.015
280.811,1.011
280.841,1.017
280.871,1.014
280.901,1.019
280.931,1.014
280.961,1.022
280.991,1.021
281.021,1.010
281.051,1.006
281.081,1.021
281.111,1.026
281.141,1.020
281.171,1.012
281.201,1.014
281.231,1.018
281.261,1.009
281.291,1.011
281.321,1.005
281.351,1.007
281.381,1.015
281.411,1.024
281.441,1.027
281.471,1.005
281.501,1.005
281.531,1.009
281.561,1.017
281.591,1.031
281.621,1.020
281.651,1.016
281.681,1.019
281.711,1.012
281.741,1.008
281.771,1.015
281.801,1.024
281.831,1.017
281.861,1.024
281.891,1.018
281.921,1.013
281.951,1.003
281.981,1.001
282.011,1.017
282.041,1.011
282.071,1.018
282.101,1.019
282.131,1.020
282.161,1.014
282.191,1.022
282.221,1.018
282.251,1.011
282.281,1.018
282.311,1.014
282.341,1.012
282.371,1.012
282.401,1.008
282.431,1.008
282.461,1.010
282.491,1.009
282.521,1.018
282.551,1.000
282.581,0.996
282.611,1.019
282.641,1.015
282.671,1.019
282.701,1.019
282.731,1.015
282.761,1.004
282.791,1.003
282.821,1.013
282.851,1.019
282.881,1.023
282.911,1.020
282.941,1.014
282.971,1.013
283.001,1.009
283.031,1.019
283.061,1.009
283.091,0.998
283.121,1.021
283.151,1.015
283.181,1.020
283.211,1.021
283.241,1.022
283.271,1.017
283.301,1.012
283.331,1.008
283.361,1.005
283.391,1.016
283.421,1.021
283.451,1.018
283.481,1.010
283.511,1.009
283.541,1.018
283.571,1.026
283.601,1.020
283.631,1.009
283.661,1.003
283.691,0.996
283.721,1.000
283.751,1.022
283.781,1.007
283.811,0.997
283.841,1.005
283.871,0.992
283.901,1.000
283.931,0.991
283.961,1.010
283.991,1.005
284.021,1.005
284.051,1.010
284.081,1.025
284.111,1.025
284.141,1.009
284.171,0.985
284.201,0.997
284.231,1.002
284.261,1.013
284.291,1.010
284.321,1.009
284.351,1.012
284.381,1.021
284.411,1.012
284.441,1.016
284.471,1.012
284.501,0.997
284.531,0.996
284.561,0.999
284.591,0.999
284.621,1.017
284.651,0.997
284.681,0.979
284.711,0.982
284.741,0.984
284.771,0.978
284.801,0.986
284.831,0.996
284.861,1.004
284.891,0.984
284.921,0.994
284.951,1.003
284.981,0.995
285.011,0.992
285.041,0.994
285.071,0.999
285.101,1.026
285.131,1.020
285.161,1.024
285.191,1.025
285.221,1.011
285.251,1.002
285.281,1.023
285.311,1.024
285.341,1.012
285.371,1.005
285.401,0.990
285.431,0.977
285.461,0.969
285.491,0.990
285.521,0.975
285.551,0.954
285.581,0.953
285.611,0.966
285.641,0.977
285.671,0.970
285.701,0.980
285.731,0.989
285.761,0.993
285.791,1.004
285.821,1.004
285.851,1.007
285.881,1.021
285.911,1.007
285.941,1.021
285.971,1.026
286.001,1.030
286.031,1.020
286.061,1.020
286.091,1.020
286.121,1.001
286.151,1.013
286.181,1.019
286.211,1.010
286.241,1.010
286.271,1.024
286.301,1.004
286.331,0.989
286.361,1.012
286.391,1.015
286.421,1.018
286.451,1.005
286.481,1.016
286.511,1.007
286.541,1.006
286.571,1.002
286.601,1.008
286.631,1.008
286.661,1.009
286.691,1.012
286.721,1.016
286.751,1.013
286.781,1.003
286.811,1.009
286.841,1.004
286.871,1.006
286.901,1.021
286.931,1.013
286.961,1.010
286.991,1.016
287.021,1.020
287.051,1.014
287.081,1.009
287.111,1.011
287.141,1.008
287.171,1.012
287.201,1.018
287.231,1.002
287.261,1.006
287.291,1.008
287.321,1.010
287.351,1.017
287.381,1.006
287.411,1.019
287.441,1.012
287.471,1.019
287.501,1.021
287.531,1.016
287.561,1.003
287.591,1.004
287.621,1.001
287.651,1.007
287.681,1.016
287.711,1.017
287.741,1.010
287.771,1.011
287.801,1.007
287.831,1.012
287.861,1.014
287.891,1.007
287.921,1.003
287.951,1.020
287.981,1.016
288.011,1.020
288.041,1.022
288.071,1.012
288.101,1.010
288.131,1.012
288.161,1.011
288.191,1.017
288.221,1.010
288.251,1.011
288.281,1.017
288.311,1.010
288.341,1.009
288.371,1.012
288.401,1.020
288.431,1.008
288.461,1.000
288.491,1.018
288.521,1.019
288.551,1.019
288.581,1.017
288.611,1.013
288.641,1.015
288.671,1.003
288.701,1.014
288.731,1.018
288.761,1.019
288.791,1.012
288.821,1.016
288.851,1.014
288.881,1.007
288.911,1.010
288.941,1.008
288.971,1.020
289.001,1.019
289.031,1.024
289.061,1.021
289.091,1.014
289.121,1.012
289.151,1.014
289.181,1.011
289.211,1.016
289.241,1.016
289.271,1.010
289.301,1.021
289.331,1.022
289.361,1.025
289.391,1.013
289.421,1.020
289.451,1.007
289.481,1.010
289.511,1.019
289.541,1.033
289.571,1.025
289.601,1.017
289.631,1.010
289.661,1.011
289.691,1.010
289.721,1.016
289.751,1.002
289.781,0.998
289.811,0.986
289.841,0.981
289.871,0.987
289.901,0.986
289.931,0.994
289.961,0.997
289.991,0.993
290.021,0.990
290.051,0.995
290.081,1.010
290.111,0.999
290.141,1.007
290.171,0.986
290.201,0.995
290.231,1.019
290.261,1.000
290.291,1.001
290.321,1.047
290.351,1.044
290.381,1.079
290.411,1.096
290.441,0.968
290.471,1.044
290.501,1.012
290.531,1.006
290.561,0.997
290.591,0.995
290.621,1.005
290.651,0.999
290.681,1.012
290.711,1.001
290.741,1.010
290.771,1.007
290.801,1.016
290.831,1.011
290.861,1.004
290.891,1.011
290.921,1.010
290.951,1.021
290.981,1.026
291.011,1.011
291.041,1.014
291.071,1.025
291.101,1.021
291.131,1.009
291.161,1.016
291.191,1.015
291.221,1.002
291.251,0.996
291.281,1.028
291.311,1.009
291.341,1.014
291.371,1.012
291.401,1.018
291.431,1.016
291.461,1.010
291.491,1.012
291.521,1.013
291.551,1.016
291.581,1.016
291.611,1.018
291.641,1.012
291.671,1.011
291.701,1.013
291.731,1.012
291.761,1.006
291.791,1.001
291.821,1.020
291.851,1.013
291.881,1.021
291.911,1.013
291.941,1.014
291.971,1.013
292.001,1.002
292.031,1.013
292.061,1.019
292.091,1.017
292.121,1.012
292.151,1.010
292.181,1.018
292.211,1.024
292.241,1.017
292.271,0.975
292.301,1.010
292.331,1.017
292.361,1.016
